Nov 26, 2016 8:29:21 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
www.download.windowsupdate.com,7.03251531607299E-7,5010
www.download.windowsupdate.com,7.03251531607299E-7,5011
64.235.43.131,7.037605852232266E-7,5019
64.235.43.131,7.04372658174672E-7,5029
www.dnswatch.info,7.551649834099299E-7,5407
rwyngtbvunfpk.org\r\n,8.649456757145727E-7,6473
rwyngtbvunfpk.org\r\n,8.649456757145727E-7,6474
64.235.43.131,8.649456757145727E-7,6475
64.235.43.131,8.649456757145727E-7,6476
64.235.43.131,8.649456757145727E-7,6477
takeinfo.ru\r\n,8.649456757145727E-7,6478
takeinfo.ru\r\n,8.649456757145727E-7,6479
takeinfo.ru\r\n,8.649456757145727E-7,6480
takeinfo.ru\r\n,8.649456757145727E-7,6481
nginx/0.7.67\r\n,8.649456757145727E-7,6482
vcvcvcvc.dyndns.org ,1.3895227624860127E-6,11136
vcvcvcvc.dyndns.org ,1.3895227624860127E-6,11137
vcvcvcvc.dyndns.org ,1.3944097979415398E-6,11164
vcvcvcvc.dyndns.org ,1.3944097979415398E-6,11165
trapbath.ru,1.4065040887027701E-6,11309
trapbath.ru,1.4065040887027701E-6,11310
64.235.43.131,1.4065040887027701E-6,11311
64.235.43.131,1.4065040887027701E-6,11312
sgb-sy.com,1.4065040887027701E-6,11313
sgb-sy.com,1.4065040887027701E-6,11314
telecrop.com,1.4065040887027701E-6,11315
telecrop.com,1.4065040887027701E-6,11316
nginx,1.4065040887027701E-6,11317
nginx,1.4065040887027701E-6,11318
64.235.43.131,1.4089493063203213E-6,11337
64.235.43.131,1.4089493063203213E-6,11338
64.235.43.131,1.729851621909306E-6,13954
64.235.43.131,1.729851621909306E-6,13955
nginx/0.7.67\r\n,1.729851621909306E-6,13956
nginx/0.7.67\r\n,1.729851621909306E-6,13957
nginx,2.1097566461400884E-6,16963
nginx,2.1097566461400884E-6,16964
nginx,2.1097566461400884E-6,16965
nginx,2.1097566461400884E-6,16966
nginx,2.1097566461400884E-6,16967
nginx,2.1097566461400884E-6,16968
www.dnswatch.info,2.1633194577320676E-6,17554
www.dnswatch.info,2.1853730408188444E-6,17718
mugspade.ru,4.728259161642915E-6,35808
mugspade.ru,6.2665917226962235E-6,46022
mugspade.ru,1.0158870825943385E-5,69452
omegaartworld.com,4.128751010789979E-5,237816
firewall.happytohell.com,4.615926143385504E-5,257869
omegaartworld.com,5.748102138719505E-5,301444
firewall.happytohell.com,6.222433486762041E-5,319063
www.redlinesys.net,6.403979079660398E-5,326263
www.redlinesys.net,3.0229307987546387E-5,182948
omegaartworld.com,3.063718626061802E-5,184770
www.redlinesys.net,3.4650160201164755E-5,204978
firewall.happytohell.com,4.6373986686609395E-5,258904
firewall.happytohell.com,4.77243167309477E-5,264505
146.185.213.35,4.790004853104441E-5,265218
146.185.213.35,9.451760849195079E-5,434783
firewall.happytohell.com,1.0133820562161721E-4,456962
firewall.happytohell.com,1.1738219524614414E-4,505853
146.185.213.35,7.553231492078131E-5,368778
