"host","score","rank","label","y","TP","FP"
"trapbath.ru","1.155670280247e-05",17518,"bad",17,0.161904761904762,0.00192990855350161
"trapbath.ru","1.155670280247e-05",17519,"bad",18,0.171428571428571,0.00192990855350161
"sgb-sy.com","1.155670280247e-05",17520,"bad",19,0.180952380952381,0.00192990855350161
"sgb-sy.com","1.155670280247e-05",17521,"bad",20,0.19047619047619,0.00192990855350161
"sgb-sy.com","1.155670280247e-05",17522,"bad",21,0.2,0.00192990855350161
"sgb-sy.com","1.155670280247e-05",17523,"bad",22,0.20952380952381,0.00192990855350161
"telecrop.com","1.155670280247e-05",17524,"bad",23,0.219047619047619,0.00192990855350161
"telecrop.com","1.155670280247e-05",17525,"bad",24,0.228571428571429,0.00192990855350161
"telecrop.com","1.155670280247e-05",17526,"bad",25,0.238095238095238,0.00192990855350161
"telecrop.com","1.155670280247e-05",17527,"bad",26,0.247619047619048,0.00192990855350161
"nginx","1.155670280247e-05",17528,"bad",27,0.257142857142857,0.00192990855350161
"nginx","1.155670280247e-05",17529,"bad",28,0.266666666666667,0.00192990855350161
"www.download.windowsupdate.com","1.155670280247e-05",17530,"bad",29,0.276190476190476,0.00192990855350161
"www.download.windowsupdate.com","1.155670280247e-05",17531,"bad",30,0.285714285714286,0.00192990855350161
"www.download.windowsupdate.com","1.155670280247e-05",17532,"bad",31,0.295238095238095,0.00192990855350161
"www.download.windowsupdate.com","1.155670280247e-05",17533,"bad",32,0.304761904761905,0.00192990855350161
"www.download.windowsupdate.com","1.155670280247e-05",17534,"bad",33,0.314285714285714,0.00192990855350161
"61.178.77.169","1.60066879482962e-05",25501,"bad",34,0.323809523809524,0.00280845312960275
"61.178.77.169","1.60066879482962e-05",25502,"bad",35,0.333333333333333,0.00280845312960275
"trapbath.ru","1.94098164059124e-05",31160,"bad",36,0.342857142857143,0.00343234550557616
"trapbath.ru","1.97576143783815e-05",31686,"bad",37,0.352380952380952,0.00349024607078493
"vcvcvcvc.dyndns.org ","2.03358091910229e-05",32589,"bad",38,0.361904761904762,0.00358972475615315
"146.185.213.35","2.06023660027181e-05",33013,"bad",39,0.371428571428571,0.00363637606869279
"www.dnswatch.info","2.10609803587964e-05",33740,"bad",40,0.380952380952381,0.00371644427886721
"rwyngtbvunfpk.org\r\n","2.26400668497764e-05",36183,"bad",41,0.39047619047619,0.00398576462218117
"rwyngtbvunfpk.org\r\n","2.26400668497764e-05",36184,"bad",42,0.4,0.00398576462218117
"rwyngtbvunfpk.org\r\n","2.26400668497764e-05",36185,"bad",43,0.40952380952381,0.00398576462218117
"takeinfo.ru\r\n","2.26400668497764e-05",36186,"bad",44,0.419047619047619,0.00398576462218117
"dgyqimolcqm.cm\r\n","2.26400668497764e-05",36187,"bad",45,0.428571428571429,0.00398576462218117
"dgyqimolcqm.cm\r\n","2.26400668497764e-05",36188,"bad",46,0.438095238095238,0.00398576462218117
"dgyqimolcqm.cm\r\n","2.26400668497764e-05",36189,"bad",47,0.447619047619048,0.00398576462218117
"dgyqimolcqm.cm\r\n","2.26400668497764e-05",36190,"bad",48,0.457142857142857,0.00398576462218117
"nginx/0.7.67\r\n","2.26401757990016e-05",36191,"bad",49,0.466666666666667,0.00398576462218117
"nginx/0.7.67\r\n","2.26516535616445e-05",36220,"bad",50,0.476190476190476,0.00398885265232563
"trapbath.ru","2.31140965590452e-05",36937,"bad",51,0.485714285714286,0.00406781799459132
"trapbath.ru","2.31140965590452e-05",36938,"bad",52,0.495238095238095,0.00406781799459132
"64.235.43.131","2.31140965590452e-05",36939,"bad",53,0.504761904761905,0.00406781799459132
"64.235.43.131","2.31140965590452e-05",36940,"bad",54,0.514285714285714,0.00406781799459132
"sgb-sy.com","2.31140965590452e-05",36941,"bad",55,0.523809523809524,0.00406781799459132
"sgb-sy.com","2.31140965590452e-05",36942,"bad",56,0.533333333333333,0.00406781799459132
"telecrop.com","2.31140965590452e-05",36943,"bad",57,0.542857142857143,0.00406781799459132
"telecrop.com","2.31140965590452e-05",36944,"bad",58,0.552380952380952,0.00406781799459132
"nginx","2.31140965590452e-05",36945,"bad",59,0.561904761904762,0.00406781799459132
"nginx","2.31140965590452e-05",36946,"bad",60,0.571428571428571,0.00406781799459132
"64.235.43.131","2.31184590801694e-05",36955,"bad",61,0.580952380952381,0.00406870028891831
"64.235.43.131","2.31184590801694e-05",36956,"bad",62,0.59047619047619,0.00406870028891831
"www.dnswatch.info","2.81187850514781e-05",44499,"bad",63,0.6,0.00490048326568893
"vcvcvcvc.dyndns.org ","3.02884535764743e-05",47530,"bad",64,0.60952380952381,0.00523465224203671
"vcvcvcvc.dyndns.org ","3.0288454191602e-05",47531,"bad",65,0.619047619047619,0.00523465224203671
"nginx","3.46714905470994e-05",53681,"bad",66,0.628571428571429,0.00591280571912006
"nginx","3.46714905470994e-05",53682,"bad",67,0.638095238095238,0.00591280571912006
"nginx","3.46714905470994e-05",53683,"bad",68,0.647619047619048,0.00591280571912006
"nginx","3.46714905470994e-05",53684,"bad",69,0.657142857142857,0.00591280571912006
"nginx","3.46714905470994e-05",53685,"bad",70,0.666666666666667,0.00591280571912006
"nginx","3.46714905470994e-05",53686,"bad",71,0.676190476190476,0.00591280571912006
"trapbath.ru","3.88310742234682e-05",59392,"bad",72,0.685714285714286,0.00654199186105541
"trapbath.ru","3.95270433938837e-05",60213,"bad",73,0.695238095238095,0.00663242702957197
"rwyngtbvunfpk.org\r\n","4.52815194977793e-05",67880,"bad",74,0.704761904761905,0.00747788556841095
"rwyngtbvunfpk.org\r\n","4.52815194977793e-05",67881,"bad",75,0.714285714285714,0.00747788556841095
"64.235.43.131","4.52815194977793e-05",67882,"bad",76,0.723809523809524,0.00747788556841095
"64.235.43.131","4.52815194977793e-05",67883,"bad",77,0.733333333333333,0.00747788556841095
"64.235.43.131","4.52815194977793e-05",67884,"bad",78,0.742857142857143,0.00747788556841095
"takeinfo.ru\r\n","4.52815194977793e-05",67885,"bad",79,0.752380952380952,0.00747788556841095
"takeinfo.ru\r\n","4.52815194977793e-05",67886,"bad",80,0.761904761904762,0.00747788556841095
"takeinfo.ru\r\n","4.52815194977793e-05",67887,"bad",81,0.771428571428571,0.00747788556841095
"takeinfo.ru\r\n","4.52815194977793e-05",67888,"bad",82,0.780952380952381,0.00747788556841095
"nginx/0.7.67\r\n","4.52815194977793e-05",67889,"bad",83,0.79047619047619,0.00747788556841095
"146.185.213.35","5.4202287247937e-05",79057,"bad",84,0.8,0.0087094581620993
"64.235.43.131","9.06451234623494e-05",120884,"bad",85,0.80952380952381,0.0133223134771892
"64.235.43.131","9.06451234623494e-05",120885,"bad",86,0.819047619047619,0.0133223134771892
"nginx/0.7.67\r\n","9.06451234623494e-05",120886,"bad",87,0.828571428571429,0.0133223134771892
"nginx/0.7.67\r\n","9.06451234623494e-05",120887,"bad",88,0.838095238095238,0.0133223134771892
"www.dnswatch.info","9.89848220071305e-05",129927,"bad",89,0.847619047619048,0.014319195779898
"146.185.213.35","0.000203626962744502",231317,"bad",90,0.857142857142857,0.0255010632198074
"mugspade.ru","0.000214439054664105",241041,"bad",91,0.866666666666667,0.0265733816874739
"www.redlinesys.net","0.000277768534457956",292804,"bad",92,0.876190476190476,0.0322820465566865
"www.redlinesys.net","0.000294192392438801",306577,"bad",93,0.885714285714286,0.0338009162406012
"omegaartworld.com","0.000308435891955868",317694,"bad",94,0.895238095238095,0.035026864207955
"omegaartworld.com","0.000371628351970293",366083,"bad",95,0.904761904761905,0.0403634214447592
"mugspade.ru","0.000460848358336947",428611,"bad",96,0.914285714285714,0.0472593236177288
"www.redlinesys.net","0.00049205788018782",449129,"bad",97,0.923809523809524,0.0495220777060877
"omegaartworld.com","0.000548807530142788",486770,"bad",98,0.933333333333333,0.0536732725145796
"firewall.happytohell.com","0.000603272559399993",521667,"bad",99,0.942857142857143,0.0575218403689137
"firewall.happytohell.com","0.00064890493850453",550827,"bad",100,0.952380952380952,0.0607376929040045
"firewall.happytohell.com","0.00100486234283192",758069,"bad",101,0.961904761904762,0.0835936377314934
"mugspade.ru","0.00102287344947926",768314,"bad",102,0.971428571428571,0.0847234156172051
"firewall.happytohell.com","0.00181568559675464",1145895,"bad",103,0.980952380952381,0.126365502115356
"firewall.happytohell.com","0.0018231754080937",1149433,"bad",104,0.990476190476191,0.126755586494677
"firewall.happytohell.com","0.00190605860131165",1183066,"bad",105,1,0.130464751845346
"1","1",0,"null",106,1,1
