Nov 26, 2016 9:10:58 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
sgb-sy.com,3.6185649108075802E-6,15017
telecrop.com,3.6185649108075802E-6,15018
telecrop.com,3.6185649108075802E-6,15019
nginx,3.6185649108075802E-6,15020
nginx,3.6185649108075802E-6,15021
64.235.43.131,3.620149684329817E-6,15027
64.235.43.131,3.620149684329817E-6,15028
rwyngtbvunfpk.org\r\n,4.535618950878678E-6,19076
rwyngtbvunfpk.org\r\n,4.535618950878678E-6,19077
64.235.43.131,4.535618950878678E-6,19078
64.235.43.131,4.535618950878678E-6,19079
64.235.43.131,4.535618950878678E-6,19080
takeinfo.ru\r\n,4.535618950878678E-6,19081
takeinfo.ru\r\n,4.535618950878678E-6,19082
takeinfo.ru\r\n,4.535618950878678E-6,19083
takeinfo.ru\r\n,4.535618950878678E-6,19084
nginx/0.7.67\r\n,4.535618950878678E-6,19085
nginx,5.427853765092435E-6,22791
nginx,5.427853765092435E-6,22792
nginx,5.427853765092435E-6,22793
nginx,5.427853765092435E-6,22794
nginx,5.427853765092435E-6,22795
nginx,5.427853765092435E-6,22796
64.235.43.131,9.076599537771704E-6,36574
64.235.43.131,9.076599537771704E-6,36575
nginx/0.7.67\r\n,9.076599537771704E-6,36576
nginx/0.7.67\r\n,9.076599537771704E-6,36577
www.dnswatch.info,1.0322928047352456E-5,40966
www.dnswatch.info,1.0649068554853281E-5,42060
mugspade.ru,3.7811670322885186E-5,123550
146.185.213.35,4.011476545164269E-5,129725
firewall.happytohell.com,3.5891030612948303E-4,672445
omegaartworld.com,7.351298744186265E-5,209364
firewall.happytohell.com,7.384570095694903E-5,209984
