Nov 26, 2016 9:33:09 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
www.dnswatch.info,6.754042881927375E-6,25803
mugspade.ru,3.122845804719547E-5,100902
firewall.happytohell.com,1.2195152028746235E-4,298148
omegaartworld.com,1.3749276866519125E-4,326770
www.redlinesys.net,1.7400866858670942E-4,388087
www.redlinesys.net,1.829965282010259E-4,402552
146.185.213.35,1.4883809734646503E-5,53727
mugspade.ru,1.782733185563249E-5,62844
146.185.213.35,1.8564023851117903E-5,65273
mugspade.ru,2.0121254872676765E-5,70005
firewall.happytohell.com,7.026681707409194E-4,1045726
firewall.happytohell.com,3.8962817382281345E-4,685389
