"host","score","rank","label","y","TP","FP"
"64.235.43.131","9.78753764139138e-06",14197,"bad",37,0.352380952380952,0.00156144038519206
"64.235.43.131","9.78753764139138e-06",14198,"bad",38,0.361904761904762,0.00156144038519206
"64.235.43.131","1.08108374031456e-05",16022,"bad",39,0.371428571428571,0.0017624932049551
"trapbath.ru","1.14993185413e-05",17313,"bad",40,0.380952380952381,0.00190476316518237
"www.dnswatch.info","1.17116320425258e-05",17689,"bad",41,0.39047619047619,0.00194612071176007
"vcvcvcvc.dyndns.org ","1.17333003533706e-05",17740,"bad",42,0.4,0.00195163505130376
"vcvcvcvc.dyndns.org ","1.17333003533706e-05",17741,"bad",43,0.40952380952381,0.00195163505130376
"vcvcvcvc.dyndns.org ","1.17333003533706e-05",17742,"bad",44,0.419047619047619,0.00195163505130376
"61.178.77.169","1.29431676535851e-05",19780,"bad",45,0.428571428571429,0.00217628924431381
"nginx","1.33063817116193e-05",20420,"bad",46,0.438095238095238,0.0022467625036822
"nginx","1.33063817116193e-05",20421,"bad",47,0.447619047619048,0.0022467625036822
"nginx","1.33063817116193e-05",20422,"bad",48,0.457142857142857,0.0022467625036822
"nginx","1.33063817116193e-05",20423,"bad",49,0.466666666666667,0.0022467625036822
"nginx","1.33063817116193e-05",20424,"bad",50,0.476190476190476,0.0022467625036822
"nginx","1.33063817116193e-05",20425,"bad",51,0.485714285714286,0.0022467625036822
"61.178.77.170","1.37552531568141e-05",21172,"bad",52,0.495238095238095,0.0023290364496741
"trapbath.ru","1.40891136756743e-05",21817,"bad",53,0.504761904761905,0.00240006114299686
"vcvcvcvc.dyndns.org ","1.48322176431906e-05",22975,"bad",54,0.514285714285714,0.00252766296003791
"trapbath.ru","1.72598256018834e-05",26824,"bad",55,0.523809523809524,0.00295204653132051
"trapbath.ru","1.72598410877707e-05",26825,"bad",56,0.533333333333333,0.00295204653132051
"vcvcvcvc.dyndns.org ","1.975773675437e-05",30876,"bad",57,0.542857142857143,0.00339870803435963
"trapbath.ru","2.29929199460002e-05",35802,"bad",58,0.552380952380952,0.00394187047941337
"vcvcvcvc.dyndns.org ","2.96792690103129e-05",45387,"bad",59,0.561904761904762,0.00499885908314841
"vcvcvcvc.dyndns.org ","2.96792690103129e-05",45388,"bad",60,0.571428571428571,0.00499885908314841
"vcvcvcvc.dyndns.org ","3.95196992162677e-05",58505,"bad",61,0.580952380952381,0.00644538063224991
"vcvcvcvc.dyndns.org ","3.95196992162677e-05",58506,"bad",62,0.59047619047619,0.00644538063224991
"www.dnswatch.info","4.53953984460282e-05",65932,"bad",63,0.6,0.00726426005448829
"146.185.213.35","4.57032830618464e-05",66288,"bad",64,0.60952380952381,0.00730341186524851
"rwyngtbvunfpk.org\r\n","4.6440365812885e-05",67058,"bad",65,0.619047619047619,0.00738822240743051
"rwyngtbvunfpk.org\r\n","4.6440365812885e-05",67059,"bad",66,0.628571428571429,0.00738822240743051
"rwyngtbvunfpk.org\r\n","4.6440365812885e-05",67060,"bad",67,0.638095238095238,0.00738822240743051
"takeinfo.ru\r\n","4.6440365812885e-05",67061,"bad",68,0.647619047619048,0.00738822240743051
"dgyqimolcqm.cm\r\n","4.6440365812885e-05",67062,"bad",69,0.657142857142857,0.00738822240743051
"dgyqimolcqm.cm\r\n","4.6440365812885e-05",67063,"bad",70,0.666666666666667,0.00738822240743051
"dgyqimolcqm.cm\r\n","4.6440365812885e-05",67064,"bad",71,0.676190476190476,0.00738822240743051
"dgyqimolcqm.cm\r\n","4.6440365812885e-05",67065,"bad",72,0.685714285714286,0.00738822240743051
"mugspade.ru","6.35143272213473e-05",87789,"bad",73,0.695238095238095,0.00967369557470943
"nginx/0.7.67\r\n","6.79056640467842e-05",92656,"bad",74,0.704761904761905,0.0102103510991016
"nginx/0.7.67\r\n","7.07332679434448e-05",95633,"bad",75,0.714285714285714,0.0105385645887422
"rwyngtbvunfpk.org\r\n","9.28820702980817e-05",119377,"bad",76,0.723809523809524,0.0131571038644602
"rwyngtbvunfpk.org\r\n","9.28820702980817e-05",119378,"bad",77,0.733333333333333,0.0131571038644602
"64.235.43.131","9.28820702980817e-05",119379,"bad",78,0.742857142857143,0.0131571038644602
"64.235.43.131","9.28820702980817e-05",119380,"bad",79,0.752380952380952,0.0131571038644602
"64.235.43.131","9.28820702980817e-05",119381,"bad",80,0.761904761904762,0.0131571038644602
"takeinfo.ru\r\n","9.28820702980817e-05",119382,"bad",81,0.771428571428571,0.0131571038644602
"takeinfo.ru\r\n","9.28820702980817e-05",119383,"bad",82,0.780952380952381,0.0131571038644602
"takeinfo.ru\r\n","9.28820702980817e-05",119384,"bad",83,0.79047619047619,0.0131571038644602
"takeinfo.ru\r\n","9.28820702980817e-05",119385,"bad",84,0.8,0.0131571038644602
"nginx/0.7.67\r\n","9.28820702980817e-05",119386,"bad",85,0.80952380952381,0.0131571038644602
"146.185.213.35","0.000119044869296887",145973,"bad",86,0.819047619047619,0.0160891884866325
"mugspade.ru","0.000121157848978553",147971,"bad",87,0.828571428571429,0.0163094312080076
"www.dnswatch.info","0.000135627523202883",161911,"bad",88,0.838095238095238,0.0178467187859983
"64.235.43.131","0.000228456601747359",243858,"bad",89,0.847619047619048,0.0268842801509473
"64.235.43.131","0.000228456601747359",243859,"bad",90,0.857142857142857,0.0268842801509473
"nginx/0.7.67\r\n","0.000228456601747359",243860,"bad",91,0.866666666666667,0.0268842801509473
"nginx/0.7.67\r\n","0.000228456601747359",243861,"bad",92,0.876190476190476,0.0268842801509473
"mugspade.ru","0.00027454946282236",280817,"bad",93,0.885714285714286,0.0309599285076907
"firewall.happytohell.com","0.000300948958432394",300821,"bad",94,0.895238095238095,0.0331659951855404
"omegaartworld.com","0.000398606751150965",371800,"bad",95,0.904761904761905,0.040993931028185
"firewall.happytohell.com","0.000509092879580755",447119,"bad",96,0.914285714285714,0.0493005115432221
"www.redlinesys.net","0.000562848683891865",481677,"bad",97,0.923809523809524,0.05311169217545
"omegaartworld.com","0.00065407777099798",537776,"bad",98,0.933333333333333,0.0592985605698916
"firewall.happytohell.com","0.000713217064211724",573272,"bad",99,0.942857142857143,0.0632131902119591
"omegaartworld.com","0.000797746270086381",621708,"bad",100,0.952380952380952,0.0685549309279343
"firewall.happytohell.com","0.000922541031441395",690269,"bad",101,0.961904761904762,0.0761161933102459
"www.redlinesys.net","0.00119239859710353",829323,"bad",102,0.971428571428571,0.0914519024416282
"www.redlinesys.net","0.00170961095208108",1065476,"bad",103,0.980952380952381,0.117496348680071
"firewall.happytohell.com","0.00276276291955199",1463038,"bad",104,0.990476190476191,0.161342075546672
"firewall.happytohell.com","0.00286662183199985",1499518,"bad",105,1,0.16536522739096
"1","1",0,"null",106,1,1
