Nov 26, 2016 8:48:50 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
nginx/0.7.67\r\n,3.5268348142705166E-6,18836
64.235.43.131,3.5268438665515505E-6,18837
www.redlinesys.net,5.299549721287628E-5,197685
firewall.happytohell.com,5.7974132437720036E-5,213927
omegaartworld.com,8.785608766950019E-5,297478
146.185.213.35,2.2830545632934697E-4,601568
firewall.happytohell.com,2.3545318293780683E-4,614622
firewall.happytohell.com,2.373572576650906E-4,617793
firewall.happytohell.com,3.4896295429834306E-4,818081
mugspade.ru,1.4304568992099445E-5,67275
146.185.213.35,1.5638394139350248E-5,72975
mugspade.ru,1.5848930504757584E-5,73748
firewall.happytohell.com,1.3967401139673854E-4,421738
omegaartworld.com,1.1009450465077206E-4,352997
www.redlinesys.net,1.2049824397781234E-4,378381
omegaartworld.com,1.2677796965109418E-4,392238
