Nov 26, 2016 9:52:58 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
rwyngtbvunfpk.org\r\n,7.685345953213864E-6,29058
rwyngtbvunfpk.org\r\n,7.685345953213864E-6,29059
64.235.43.131,7.685345953213864E-6,29060
64.235.43.131,7.685345953213864E-6,29061
64.235.43.131,7.685345953213864E-6,29062
takeinfo.ru\r\n,7.685345953213864E-6,29063
takeinfo.ru\r\n,7.685345953213864E-6,29064
takeinfo.ru\r\n,7.685345953213864E-6,29065
takeinfo.ru\r\n,7.685345953213864E-6,29066
nginx/0.7.67\r\n,7.685345953213864E-6,29067
nginx/0.7.67\r\n,7.685354495891394E-6,29068
64.235.43.131,7.6853701629521E-6,29069
trapbath.ru,7.685378703393575E-6,29070
trapbath.ru,7.685378703393575E-6,29071
64.235.43.131,7.685378703393575E-6,29072
64.235.43.131,7.685378703393575E-6,29073
sgb-sy.com,7.685378703393575E-6,29074
sgb-sy.com,7.685378703393575E-6,29075
telecrop.com,7.685378703393575E-6,29076
telecrop.com,7.685378703393575E-6,29077
nginx,7.685378703393575E-6,29078
nginx,7.685378703393575E-6,29079
