Nov 26, 2016 8:32:13 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
61.178.77.169,1.2528617935010804E-6,5528
61.178.77.170,1.5021534139073306E-6,7174
146.185.213.35,1.7329455242231893E-6,8383
vcvcvcvc.dyndns.org ,1.8945768151558192E-6,9191
vcvcvcvc.dyndns.org ,1.8945768193023447E-6,9192
rwyngtbvunfpk.org\r\n,2.072819419081214E-6,10233
rwyngtbvunfpk.org\r\n,2.072819419081214E-6,10234
64.235.43.131,2.072819419081214E-6,10235
64.235.43.131,2.072819419081214E-6,10236
64.235.43.131,2.072819419081214E-6,10237
takeinfo.ru\r\n,2.072819419081214E-6,10238
takeinfo.ru\r\n,2.072819419081214E-6,10239
takeinfo.ru\r\n,2.072819419081214E-6,10240
takeinfo.ru\r\n,2.072819419081214E-6,10241
nginx/0.7.67\r\n,2.072819419081214E-6,10242
vcvcvcvc.dyndns.org ,2.270932308370294E-6,11404
vcvcvcvc.dyndns.org ,2.270932314695415E-6,11405
trapbath.ru,2.4061008485541457E-6,12101
trapbath.ru,2.4061008485541457E-6,12102
64.235.43.131,2.4061008485541457E-6,12103
64.235.43.131,2.4061008485541457E-6,12104
sgb-sy.com,2.4061008485541457E-6,12105
sgb-sy.com,2.4061008485541457E-6,12106
telecrop.com,2.4061008485541457E-6,12107
telecrop.com,2.4061008485541457E-6,12108
nginx,2.4061008485541457E-6,12109
nginx,2.4061008485541457E-6,12110
64.235.43.131,2.408486626898533E-6,12124
64.235.43.131,2.408486626898533E-6,12125
www.dnswatch.info,2.472429489221513E-6,12454
146.185.213.35,3.5752033852001615E-6,18188
nginx,3.6091537766000997E-6,18341
nginx,3.6091537766000997E-6,18342
nginx,3.6091537766000997E-6,18343
nginx,3.6091537766000997E-6,18344
nginx,3.6091537766000997E-6,18345
nginx,3.6091537766000997E-6,18346
64.235.43.131,4.146591739873999E-6,21076
64.235.43.131,4.146591739873999E-6,21077
nginx/0.7.67\r\n,4.146591739873999E-6,21078
nginx/0.7.67\r\n,4.146591739873999E-6,21079
www.dnswatch.info,4.247109420465137E-6,21543
www.redlinesys.net,9.82354235750463E-5,298167
omegaartworld.com,1.0114571640639057E-4,305303
www.redlinesys.net,1.0340710664038281E-4,310260
firewall.happytohell.com,2.0216210936400478E-4,501749
firewall.happytohell.com,1.2060060228818955E-4,345630
firewall.happytohell.com,1.240309144539793E-4,352519
146.185.213.35,8.846406537011194E-6,41504
mugspade.ru,1.2198438939935134E-5,54492
mugspade.ru,1.7120574637120157E-5,72591
mugspade.ru,1.796097443317344E-5,75537
www.redlinesys.net,8.175748640197603E-5,261009
omegaartworld.com,8.306876602103424E-5,264463
omegaartworld.com,8.436963215613963E-5,267597
