Nov 10, 2016 3:59:44 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
takeinfo.ru\r\n,1.7581374294449306E-6,8510
takeinfo.ru\r\n,1.7581374294449306E-6,8511
takeinfo.ru\r\n,1.7581374294449306E-6,8512
nginx/0.7.67\r\n,1.7581374294449306E-6,8513
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7874646144883937E-6,8794
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7874646144883937E-6,8795
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7874646144883937E-6,8796
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7874646144883937E-6,8797
trapbath.ru,1.7874646144883937E-6,8798
trapbath.ru,1.7874646144883937E-6,8799
trapbath.ru,1.7874646144883937E-6,8800
sgb-sy.com,1.7874646144883937E-6,8801
sgb-sy.com,1.7874646144883937E-6,8802
sgb-sy.com,1.7874646144883937E-6,8803
sgb-sy.com,1.7874646144883937E-6,8804
telecrop.com,1.7874646144883937E-6,8805
telecrop.com,1.7874646144883937E-6,8806
telecrop.com,1.7874646144883937E-6,8807
telecrop.com,1.7874646144883937E-6,8808
nginx,1.7874646144883937E-6,8809
nginx,1.7874646144883937E-6,8810
www.download.windowsupdate.com,1.7874646144883937E-6,8811
www.download.windowsupdate.com,1.7874646144883937E-6,8812
www.download.windowsupdate.com,1.7874646144883937E-6,8813
www.download.windowsupdate.com,1.7874646144883937E-6,8814
www.download.windowsupdate.com,1.7874646144883937E-6,8815
64.235.43.131,1.7884512948850275E-6,8844
64.235.43.131,1.7914113353598645E-6,8856
146.185.213.35,2.1521897105088488E-6,10911
64.235.43.131,3.519731350355203E-6,17891
64.235.43.131,3.519731350355203E-6,17892
nginx/0.7.67\r\n,3.519731350355203E-6,17893
nginx/0.7.67\r\n,3.519731350355203E-6,17894
trapbath.ru,3.5749292291199817E-6,18163
trapbath.ru,3.5749292291199817E-6,18164
64.235.43.131,3.5749292291199817E-6,18165
64.235.43.131,3.5749292291199817E-6,18166
sgb-sy.com,3.5749292291199817E-6,18167
sgb-sy.com,3.5749292291199817E-6,18168
telecrop.com,3.5749292291199817E-6,18169
telecrop.com,3.5749292291199817E-6,18170
nginx,3.5749292291199817E-6,18171
nginx,3.5749292291199817E-6,18172
64.235.43.131,3.575915909337869E-6,18177
64.235.43.131,3.575915909337869E-6,18178
nginx,5.36239384363619E-6,26651
nginx,5.36239384363619E-6,26652
nginx,5.36239384363619E-6,26653
nginx,5.36239384363619E-6,26654
nginx,5.36239384363619E-6,26655
nginx,5.36239384363619E-6,26656
www.dnswatch.info,7.384565459612681E-6,35537
www.dnswatch.info,9.619063058994777E-6,44768
firewall.happytohell.com,2.7434375907971057E-4,604044
www.redlinesys.net,1.201085807946011E-4,335610
omegaartworld.com,1.230988359378474E-4,341872
www.redlinesys.net,1.2309921439364338E-4,341873
firewall.happytohell.com,1.3575235503865388E-4,366578
firewall.happytohell.com,1.672238380544189E-4,424709
firewall.happytohell.com,1.7089406356427867E-4,432005
146.185.213.35,1.859914770764302E-4,458248
firewall.happytohell.com,3.9130426700502717E-4,780677
mugspade.ru,2.0433472833012655E-5,83597
mugspade.ru,2.4418403100350753E-5,96445
firewall.happytohell.com,1.569066253039156E-4,406511
