"host","score","rank","label","y","TP","FP"
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.52803313168258e-05",21501,"bad",20,0.19047619047619,0.00236884998117956
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.52803313168258e-05",21502,"bad",21,0.2,0.00236884998117956
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.52803313168258e-05",21503,"bad",22,0.20952380952381,0.00236884998117956
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.52803313168258e-05",21504,"bad",23,0.219047619047619,0.00236884998117956
"trapbath.ru","1.52803313168258e-05",21505,"bad",24,0.228571428571429,0.00236884998117956
"trapbath.ru","1.52803313168258e-05",21506,"bad",25,0.238095238095238,0.00236884998117956
"trapbath.ru","1.52803313168258e-05",21507,"bad",26,0.247619047619048,0.00236884998117956
"sgb-sy.com","1.52803313168258e-05",21508,"bad",27,0.257142857142857,0.00236884998117956
"sgb-sy.com","1.52803313168258e-05",21509,"bad",28,0.266666666666667,0.00236884998117956
"sgb-sy.com","1.52803313168258e-05",21510,"bad",29,0.276190476190476,0.00236884998117956
"sgb-sy.com","1.52803313168258e-05",21511,"bad",30,0.285714285714286,0.00236884998117956
"telecrop.com","1.52803313168258e-05",21512,"bad",31,0.295238095238095,0.00236884998117956
"telecrop.com","1.52803313168258e-05",21513,"bad",32,0.304761904761905,0.00236884998117956
"telecrop.com","1.52803313168258e-05",21514,"bad",33,0.314285714285714,0.00236884998117956
"telecrop.com","1.52803313168258e-05",21515,"bad",34,0.323809523809524,0.00236884998117956
"nginx","1.52803313168258e-05",21516,"bad",35,0.333333333333333,0.00236884998117956
"nginx","1.52803313168258e-05",21517,"bad",36,0.342857142857143,0.00236884998117956
"www.download.windowsupdate.com","1.52803313168258e-05",21518,"bad",37,0.352380952380952,0.00236884998117956
"www.download.windowsupdate.com","1.52803313168258e-05",21519,"bad",38,0.361904761904762,0.00236884998117956
"www.download.windowsupdate.com","1.52803313168258e-05",21520,"bad",39,0.371428571428571,0.00236884998117956
"www.download.windowsupdate.com","1.52803313168258e-05",21521,"bad",40,0.380952380952381,0.00236884998117956
"www.download.windowsupdate.com","1.52803313168258e-05",21522,"bad",41,0.39047619047619,0.00236884998117956
"www.dnswatch.info","1.84980403674732e-05",26187,"bad",42,0.4,0.00288322757381522
"trapbath.ru","1.87527098308295e-05",26568,"bad",43,0.40952380952381,0.00292513655434729
"trapbath.ru","1.87527098308295e-05",26569,"bad",44,0.419047619047619,0.00292513655434729
"trapbath.ru","1.87527098417741e-05",26570,"bad",45,0.428571428571429,0.00292513655434729
"trapbath.ru","1.87527098467514e-05",26571,"bad",46,0.438095238095238,0.00292513655434729
"vcvcvcvc.dyndns.org ","1.97568160770051e-05",27982,"bad",47,0.447619047619048,0.00308064092947943
"vcvcvcvc.dyndns.org ","1.97568160770053e-05",27983,"bad",48,0.457142857142857,0.00308064092947943
"146.185.213.35","2.16824317743567e-05",30523,"bad",49,0.466666666666667,0.00336065909150815
"rwyngtbvunfpk.org\r\n","2.78173071915723e-05",38758,"bad",50,0.476190476190476,0.00426876052756348
"rwyngtbvunfpk.org\r\n","2.78173071915723e-05",38759,"bad",51,0.485714285714286,0.00426876052756348
"64.235.43.131","2.78173071915723e-05",38760,"bad",52,0.495238095238095,0.00426876052756348
"64.235.43.131","2.78173071915723e-05",38761,"bad",53,0.504761904761905,0.00426876052756348
"64.235.43.131","2.78173071915723e-05",38762,"bad",54,0.514285714285714,0.00426876052756348
"takeinfo.ru\r\n","2.78173071915723e-05",38763,"bad",55,0.523809523809524,0.00426876052756348
"takeinfo.ru\r\n","2.78173071915723e-05",38764,"bad",56,0.533333333333333,0.00426876052756348
"takeinfo.ru\r\n","2.78173071915723e-05",38765,"bad",57,0.542857142857143,0.00426876052756348
"takeinfo.ru\r\n","2.78173071915723e-05",38766,"bad",58,0.552380952380952,0.00426876052756348
"nginx/0.7.67\r\n","2.78173071915723e-05",38767,"bad",59,0.561904761904762,0.00426876052756348
"nginx/0.7.67\r\n","2.78173071915723e-05",38768,"bad",60,0.571428571428571,0.00426876052756348
"www.dnswatch.info","2.89195505815462e-05",40189,"bad",61,0.580952380952381,0.00442536777060436
"trapbath.ru","3.05606626318196e-05",42412,"bad",62,0.59047619047619,0.00467042501992607
"trapbath.ru","3.05606626318196e-05",42413,"bad",63,0.6,0.00467042501992607
"64.235.43.131","3.05606626318196e-05",42414,"bad",64,0.60952380952381,0.00467042501992607
"64.235.43.131","3.05606626318196e-05",42415,"bad",65,0.619047619047619,0.00467042501992607
"64.235.43.131","3.05606626318196e-05",42416,"bad",66,0.628571428571429,0.00467042501992607
"sgb-sy.com","3.05606626318196e-05",42417,"bad",67,0.638095238095238,0.00467042501992607
"sgb-sy.com","3.05606626318196e-05",42418,"bad",68,0.647619047619048,0.00467042501992607
"telecrop.com","3.05606626318196e-05",42419,"bad",69,0.657142857142857,0.00467042501992607
"telecrop.com","3.05606626318196e-05",42420,"bad",70,0.666666666666667,0.00467042501992607
"nginx","3.05606626318196e-05",42421,"bad",71,0.676190476190476,0.00467042501992607
"nginx","3.05606626318196e-05",42422,"bad",72,0.685714285714286,0.00467042501992607
"trapbath.ru","3.75054196850504e-05",51235,"bad",73,0.695238095238095,0.00564227222110649
"trapbath.ru","3.75054196950051e-05",51236,"bad",74,0.704761904761905,0.00564227222110649
"nginx/0.7.67\r\n","4.17259607870177e-05",56121,"bad",75,0.714285714285714,0.0061809129077344
"64.235.43.131","4.58409939473551e-05",60996,"bad",76,0.723809523809524,0.00671845072645358
"64.235.43.131","4.58409939473551e-05",60997,"bad",77,0.733333333333333,0.00671845072645358
"nginx","4.58409939473551e-05",60998,"bad",78,0.742857142857143,0.00671845072645358
"nginx","4.58409939473551e-05",60999,"bad",79,0.752380952380952,0.00671845072645358
"nginx","4.58409939473551e-05",61000,"bad",80,0.761904761904762,0.00671845072645358
"nginx","4.58409939473551e-05",61001,"bad",81,0.771428571428571,0.00671845072645358
"nginx","4.58409939473551e-05",61002,"bad",82,0.780952380952381,0.00671845072645358
"nginx","4.58409939473551e-05",61003,"bad",83,0.79047619047619,0.00671845072645358
"64.235.43.131","6.9543267980728e-05",87122,"bad",84,0.8,0.00959892113049696
"64.235.43.131","6.9543267980728e-05",87123,"bad",85,0.80952380952381,0.00959892113049696
"nginx/0.7.67\r\n","6.9543267980728e-05",87124,"bad",86,0.819047619047619,0.00959892113049696
"nginx/0.7.67\r\n","6.9543267980728e-05",87125,"bad",87,0.828571428571429,0.00959892113049696
"64.235.43.131","7.64016565815236e-05",93977,"bad",88,0.838095238095238,0.0103544959347737
"146.185.213.35","0.000101900507054494",119011,"bad",89,0.847619047619048,0.013115305170719
"146.185.213.35","0.00015207737947254",165779,"bad",90,0.857142857142857,0.0182730875195166
"firewall.happytohell.com","0.000334333870884363",301137,"bad",91,0.866666666666667,0.0332011766718292
"mugspade.ru","0.000437480744830816",370064,"bad",92,0.876190476190476,0.0408028040196006
"mugspade.ru","0.000553097018249727",442594,"bad",93,0.885714285714286,0.0488017946748905
"firewall.happytohell.com","0.000670444658066483",509184,"bad",94,0.895238095238095,0.0561456817923897
"firewall.happytohell.com","0.000739382454454905",548258,"bad",95,0.904761904761905,0.0604549175722039
"firewall.happytohell.com","0.000740733500058771",549056,"bad",96,0.914285714285714,0.0605428161445304
"omegaartworld.com","0.000809502607252658",585089,"bad",97,0.923809523809524,0.0645166697932972
"mugspade.ru","0.000878298008962219",620922,"bad",98,0.933333333333333,0.0684684660838892
"www.redlinesys.net","0.00113042480384141",749041,"bad",99,0.942857142857143,0.0825981891570659
"firewall.happytohell.com","0.001133332191449",750386,"bad",100,0.952380952380952,0.0827464146040004
"www.redlinesys.net","0.00135691093649557",855559,"bad",101,0.961904761904762,0.0943454969737856
"omegaartworld.com","0.00135691093775721",855560,"bad",102,0.971428571428571,0.0943454969737856
"omegaartworld.com","0.00144380960585591",894834,"bad",103,0.980952380952381,0.0986767901117746
"www.redlinesys.net","0.0017568178422562",1028529,"bad",104,0.990476190476191,0.113421472330864
"firewall.happytohell.com","0.00291157141571721",1441224,"bad",105,1,0.158936169203759
"1","1",0,"null",106,1,1
