Nov 10, 2016 6:52:38 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.8387338967220595E-6,9698
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.8387338967220595E-6,9699
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.8387338967220595E-6,9700
trapbath.ru,3.8387338967220595E-6,9701
trapbath.ru,3.8387338967220595E-6,9702
trapbath.ru,3.8387338967220595E-6,9703
sgb-sy.com,3.8387338967220595E-6,9704
sgb-sy.com,3.8387338967220595E-6,9705
sgb-sy.com,3.8387338967220595E-6,9706
sgb-sy.com,3.8387338967220595E-6,9707
telecrop.com,3.8387338967220595E-6,9708
telecrop.com,3.8387338967220595E-6,9709
telecrop.com,3.8387338967220595E-6,9710
telecrop.com,3.8387338967220595E-6,9711
nginx,3.8387338967220595E-6,9712
nginx,3.8387338967220595E-6,9713
www.download.windowsupdate.com,3.8387338967220595E-6,9714
www.download.windowsupdate.com,3.8387338967220595E-6,9715
www.download.windowsupdate.com,3.8387338967220595E-6,9716
www.download.windowsupdate.com,3.8387338967220595E-6,9717
www.download.windowsupdate.com,3.8387338967220595E-6,9718
61.178.77.169,4.355925714793329E-6,11332
vcvcvcvc.dyndns.org ,4.726784042649879E-6,12474
vcvcvcvc.dyndns.org ,4.7267840426500806E-6,12475
vcvcvcvc.dyndns.org ,6.279539948749642E-6,17101
vcvcvcvc.dyndns.org ,6.279539948749651E-6,17102
rwyngtbvunfpk.org\r\n,7.511375371359109E-6,20701
rwyngtbvunfpk.org\r\n,7.511375371359109E-6,20702
64.235.43.131,7.511375371359109E-6,20703
64.235.43.131,7.511375371359109E-6,20704
64.235.43.131,7.511375371359109E-6,20705
takeinfo.ru\r\n,7.511375371359109E-6,20706
takeinfo.ru\r\n,7.511375371359109E-6,20707
takeinfo.ru\r\n,7.511375371359109E-6,20708
takeinfo.ru\r\n,7.511375371359109E-6,20709
nginx/0.7.67\r\n,7.511375371359109E-6,20710
nginx/0.7.67\r\n,7.511375371359109E-6,20711
www.dnswatch.info,7.581251534831581E-6,20899
trapbath.ru,7.677467793751628E-6,21236
trapbath.ru,7.677467793751628E-6,21237
64.235.43.131,7.677467793751628E-6,21238
64.235.43.131,7.677467793751628E-6,21239
64.235.43.131,7.677467793751628E-6,21240
sgb-sy.com,7.677467793751628E-6,21241
sgb-sy.com,7.677467793751628E-6,21242
telecrop.com,7.677467793751628E-6,21243
telecrop.com,7.677467793751628E-6,21244
nginx,7.677467793751628E-6,21245
nginx,7.677467793751628E-6,21246
146.185.213.35,8.934606441196205E-6,24778
nginx/0.7.67\r\n,1.1267063056946692E-5,30662
64.235.43.131,1.1516201690533435E-5,31335
64.235.43.131,1.1516201690533435E-5,31336
nginx,1.1516201690533435E-5,31337
nginx,1.1516201690533435E-5,31338
nginx,1.1516201690533435E-5,31339
nginx,1.1516201690533435E-5,31340
nginx,1.1516201690533435E-5,31341
nginx,1.1516201690533435E-5,31342
www.dnswatch.info,1.2288433616334884E-5,33390
64.235.43.131,1.877843842888311E-5,48630
64.235.43.131,1.877843842888311E-5,48631
nginx/0.7.67\r\n,1.877843842888311E-5,48632
nginx/0.7.67\r\n,1.877843842888311E-5,48633
64.235.43.131,1.9193669484875138E-5,49595
146.185.213.35,2.738831361053923E-5,67138
mugspade.ru,3.0081212377522495E-5,72488
mugspade.ru,3.360754881277768E-5,79505
mugspade.ru,4.4477136220687245E-5,100265
146.185.213.35,4.851486212112132E-4,614867
omegaartworld.com,4.8580866936187995E-4,615362
firewall.happytohell.com,0.0010719076919792248,1081318
