"host","score","rank","label","y","TP","FP"
"takeinfo.ru\r\n","3.52702624144465e-05",47444,"bad",65,0.619047619047619,0.00522505729123069
"takeinfo.ru\r\n","3.52702624144465e-05",47445,"bad",66,0.628571428571429,0.00522505729123069
"nginx/0.7.67\r\n","3.52702624144465e-05",47446,"bad",67,0.638095238095238,0.00522505729123069
"trapbath.ru","4.22774502647887e-05",55691,"bad",68,0.647619047619048,0.00613426159519476
"trapbath.ru","4.22774502647887e-05",55692,"bad",69,0.657142857142857,0.00613426159519476
"64.235.43.131","4.22774502647887e-05",55693,"bad",70,0.666666666666667,0.00613426159519476
"64.235.43.131","4.22774502647887e-05",55694,"bad",71,0.676190476190476,0.00613426159519476
"sgb-sy.com","4.22774502647887e-05",55695,"bad",72,0.685714285714286,0.00613426159519476
"sgb-sy.com","4.22774502647887e-05",55696,"bad",73,0.695238095238095,0.00613426159519476
"telecrop.com","4.22774502647887e-05",55697,"bad",74,0.704761904761905,0.00613426159519476
"telecrop.com","4.22774502647887e-05",55698,"bad",75,0.714285714285714,0.00613426159519476
"nginx","4.22774502647887e-05",55699,"bad",76,0.723809523809524,0.00613426159519476
"nginx","4.22774502647887e-05",55700,"bad",77,0.733333333333333,0.00613426159519476
"64.235.43.131","4.23073574658524e-05",55739,"bad",78,0.742857142857143,0.00613845249324797
"64.235.43.131","4.23073574658524e-05",55740,"bad",79,0.752380952380952,0.00613845249324797
"nginx","6.34161753966653e-05",78435,"bad",80,0.761904761904762,0.00864130092533926
"nginx","6.34161753966653e-05",78436,"bad",81,0.771428571428571,0.00864130092533926
"nginx","6.34161753966653e-05",78437,"bad",82,0.780952380952381,0.00864130092533926
"nginx","6.34161753966653e-05",78438,"bad",83,0.79047619047619,0.00864130092533926
"nginx","6.34161753966653e-05",78439,"bad",84,0.8,0.00864130092533926
"nginx","6.34161753966653e-05",78440,"bad",85,0.80952380952381,0.00864130092533926
"64.235.43.131","7.05923956988101e-05",85873,"bad",86,0.819047619047619,0.00946095235511376
"64.235.43.131","7.05923956988101e-05",85874,"bad",87,0.828571428571429,0.00946095235511376
"nginx/0.7.67\r\n","7.05923956988101e-05",85875,"bad",88,0.838095238095238,0.00946095235511376
"nginx/0.7.67\r\n","7.05923956988101e-05",85876,"bad",89,0.847619047619048,0.00946095235511376
"mugspade.ru","9.43116323821512e-05",108723,"bad",90,0.857142857142857,0.0119805643794179
"146.185.213.35","0.000175448780343225",179670,"bad",91,0.866666666666667,0.0198049710447545
"146.185.213.35","0.000230107091428648",221118,"bad",92,0.876190476190476,0.0243760276661032
"omegaartworld.com","0.000251118858288039",236285,"bad",93,0.885714285714286,0.0260486371364961
"omegaartworld.com","0.000257380360921558",240909,"bad",94,0.895238095238095,0.026558492970706
"www.redlinesys.net","0.000322836850448964",285385,"bad",95,0.904761904761905,0.0314634979948207
"www.redlinesys.net","0.000370122316830698",315935,"bad",96,0.914285714285714,0.0348326491692261
"www.redlinesys.net","0.000394977493671208",333219,"bad",97,0.923809523809524,0.036738735775899
"omegaartworld.com","0.000406473513921891",340774,"bad",98,0.933333333333333,0.0375718421941601
"firewall.happytohell.com","0.00044064425367348",362534,"bad",99,0.942857142857143,0.0399715724767844
"mugspade.ru","0.000442741190889521",363621,"bad",100,0.952380952380952,0.0400913439316734
"firewall.happytohell.com","0.000579115054491735",447694,"bad",101,0.961904761904762,0.0493633750140202
"firewall.happytohell.com","0.000598102054859288",458012,"bad",102,0.971428571428571,0.0505012038354658
"firewall.happytohell.com","0.0008980318226353",620267,"bad",103,0.980952380952381,0.0683956768019125
"firewall.happytohell.com","0.00160688509208717",943639,"bad",104,0.990476190476191,0.104059226653582
"firewall.happytohell.com","0.00177202047793217",1011227,"bad",105,1,0.111513179988374
"1","1",0,"null",106,1,1
