Nov 10, 2016 7:29:55 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
trapbath.ru,1.4216127692381694E-5,30018
trapbath.ru,1.4216127692381694E-5,30019
64.235.43.131,1.4216127692381694E-5,30020
64.235.43.131,1.4216127692381694E-5,30021
sgb-sy.com,1.4216127692381694E-5,30022
sgb-sy.com,1.4216127692381694E-5,30023
telecrop.com,1.4216127692381694E-5,30024
telecrop.com,1.4216127692381694E-5,30025
nginx,1.4216127692381694E-5,30026
nginx,1.4216127692381694E-5,30027
64.235.43.131,1.4231108974154817E-5,30072
64.235.43.131,1.4231108974154817E-5,30073
www.dnswatch.info,1.7816652599739642E-5,36906
nginx,2.132419153839843E-5,43374
nginx,2.132419153839843E-5,43375
nginx,2.132419153839843E-5,43376
nginx,2.132419153839843E-5,43377
nginx,2.132419153839843E-5,43378
nginx,2.132419153839843E-5,43379
rwyngtbvunfpk.org\r\n,2.4339183460439842E-5,48568
rwyngtbvunfpk.org\r\n,2.4339183460439842E-5,48569
64.235.43.131,2.4339183460439842E-5,48570
64.235.43.131,2.4339183460439842E-5,48571
64.235.43.131,2.4339183460439842E-5,48572
takeinfo.ru\r\n,2.4339183460439842E-5,48573
takeinfo.ru\r\n,2.4339183460439842E-5,48574
takeinfo.ru\r\n,2.4339183460439842E-5,48575
takeinfo.ru\r\n,2.4339183460439842E-5,48576
nginx/0.7.67\r\n,2.4339183460439842E-5,48577
firewall.happytohell.com,2.8594195776207587E-5,56159
mugspade.ru,1.0371158631506925E-4,162757
omegaartworld.com,1.1503159737081402E-4,176533
firewall.happytohell.com,3.0551707605339605E-4,367714
firewall.happytohell.com,5.778703313736619E-4,593723
firewall.happytohell.com,7.339873917741852E-4,707473
www.redlinesys.net,8.463782810910687E-4,787249
firewall.happytohell.com,8.673761726434059E-4,801045
www.redlinesys.net,1.2608406113761078E-4,189494
www.redlinesys.net,6.541379456442404E-4,650414
omegaartworld.com,6.889855263439792E-4,674632
mugspade.ru,3.372478170422036E-5,64893
146.185.213.35,3.409180338232487E-5,65464
64.235.43.131,4.86924851738363E-5,88092
64.235.43.131,4.86924851738363E-5,88093
nginx/0.7.67\r\n,4.86924851738363E-5,88094
nginx/0.7.67\r\n,4.86924851738363E-5,88095
mugspade.ru,6.44093341802786E-5,111290
omegaartworld.com,8.285824407731195E-5,136040
146.185.213.35,8.358886704794329E-5,136955
firewall.happytohell.com,4.216398308169825E-4,468381
