"time","sip","dip","sport","dport","score","rank","original","type","label","y","TP","FP"
"2016-11-11 02:37:40","213.184.2.31","25.0.4.4",29374,25,0.00118362713165844,116475520,"TCP 213.184.2.31:29374->25.0.4.4:25","TCP","bad",5223,0.755096139945063,0.000365654002749329
"2016-11-11 02:35:13","80.66.0.204","25.0.3.87",31848,25,0.00118362713165844,116475521,"TCP 80.66.0.204:31848->25.0.3.87:25","TCP","bad",5224,0.755240711291022,0.000365654002749329
"2016-11-11 02:35:13","80.66.0.204","25.0.3.87",31848,25,0.00118362713165844,116475521,"TCP 80.66.0.204:31848->25.0.3.87:25","TCP","bad",5225,0.755385282636981,0.000365653999609868
"2016-11-11 02:37:00","213.184.0.6","25.0.3.213",42884,25,0.00118362713165844,116475522,"TCP 213.184.0.6:42884->25.0.3.213:25","TCP","bad",5226,0.755529853982941,0.000365653999609868
"2016-11-11 02:37:00","213.184.0.6","25.0.3.213",42884,25,0.00118362713165844,116475522,"TCP 213.184.0.6:42884->25.0.3.213:25","TCP","bad",5227,0.7556744253289,0.000365653996470406
"2016-11-11 02:38:32","80.66.2.13","25.0.4.54",28958,25,0.00118362713165844,116475523,"TCP 80.66.2.13:28958->25.0.4.54:25","TCP","bad",5228,0.755818996674859,0.000365653996470406
"2016-11-11 02:38:32","80.66.2.13","25.0.4.54",28958,25,0.00118362713165844,116475523,"TCP 80.66.2.13:28958->25.0.4.54:25","TCP","bad",5229,0.755963568020818,0.000365653993330945
"2016-11-11 02:35:12","213.184.3.117","25.0.4.54",44979,25,0.00118362713165844,116475524,"TCP 213.184.3.117:44979->25.0.4.54:25","TCP","bad",5230,0.756108139366777,0.000365653993330945
"2016-11-11 02:35:12","213.184.3.117","25.0.4.54",44979,25,0.00118362713165844,116475524,"TCP 213.184.3.117:44979->25.0.4.54:25","TCP","bad",5231,0.756252710712737,0.000365653990191484
"2016-11-11 02:35:52","12.166.1.201","25.0.4.10",10217,25,0.00118362713165844,116475525,"TCP 12.166.1.201:10217->25.0.4.10:25","TCP","bad",5232,0.756397282058696,0.000365653990191484
"2016-11-11 02:35:52","12.166.1.201","25.0.4.10",10217,25,0.00118362713165844,116475525,"TCP 12.166.1.201:10217->25.0.4.10:25","TCP","bad",5233,0.756541853404655,0.000365653987052022
"2016-11-11 02:38:07","213.184.0.7","25.0.4.41",59279,25,0.00118362713165844,116475526,"TCP 213.184.0.7:59279->25.0.4.41:25","TCP","bad",5234,0.756686424750614,0.000365653987052022
"2016-11-11 02:38:07","213.184.0.7","25.0.4.41",59279,25,0.00118362713165844,116475526,"TCP 213.184.0.7:59279->25.0.4.41:25","TCP","bad",5235,0.756830996096574,0.000365653983912561
"2016-11-11 02:35:52","80.66.3.207","25.0.2.50",16151,25,0.00118362713165844,116475527,"TCP 80.66.3.207:16151->25.0.2.50:25","TCP","bad",5236,0.756975567442533,0.000365653983912561
"2016-11-11 02:35:52","80.66.3.207","25.0.2.50",16151,25,0.00118362713165844,116475527,"TCP 80.66.3.207:16151->25.0.2.50:25","TCP","bad",5237,0.757120138788492,0.000365653980773099
"2016-11-11 02:35:56","213.184.4.150","25.0.2.102",64106,25,0.00118362713165844,116475528,"TCP 213.184.4.150:64106->25.0.2.102:25","TCP","bad",5238,0.757264710134451,0.000365653980773099
"2016-11-11 02:35:56","213.184.4.150","25.0.2.102",64106,25,0.00118362713165844,116475528,"TCP 213.184.4.150:64106->25.0.2.102:25","TCP","bad",5239,0.757409281480411,0.000365653977633638
"2016-11-11 02:37:12","213.184.4.172","25.0.2.83",22886,25,0.00118362713165844,116475529,"TCP 213.184.4.172:22886->25.0.2.83:25","TCP","bad",5240,0.75755385282637,0.000365653977633638
"2016-11-11 02:37:12","213.184.4.172","25.0.2.83",22886,25,0.00118362713165844,116475529,"TCP 213.184.4.172:22886->25.0.2.83:25","TCP","bad",5241,0.757698424172329,0.000365653974494176
"2016-11-11 02:37:11","80.66.1.153","25.0.4.27",49581,25,0.00118362713165844,116475530,"TCP 80.66.1.153:49581->25.0.4.27:25","TCP","bad",5242,0.757842995518288,0.000365653974494176
"2016-11-11 02:37:11","80.66.1.153","25.0.4.27",49581,25,0.00118362713165844,116475530,"TCP 80.66.1.153:49581->25.0.4.27:25","TCP","bad",5243,0.757987566864248,0.000365653971354715
"2016-11-11 02:37:49","80.66.0.226","25.0.4.27",50165,25,0.00118362713165844,116475531,"TCP 80.66.0.226:50165->25.0.4.27:25","TCP","bad",5244,0.758132138210207,0.000365653971354715
"2016-11-11 02:37:49","80.66.0.226","25.0.4.27",50165,25,0.00118362713165844,116475531,"TCP 80.66.0.226:50165->25.0.4.27:25","TCP","bad",5245,0.758276709556166,0.000365653968215253
"2016-11-11 02:36:30","213.184.3.43","25.0.3.95",60377,25,0.00118362713165844,116475532,"TCP 213.184.3.43:60377->25.0.3.95:25","TCP","bad",5246,0.758421280902125,0.000365653968215253
"2016-11-11 02:36:30","213.184.3.43","25.0.3.95",60377,25,0.00118362713165844,116475532,"TCP 213.184.3.43:60377->25.0.3.95:25","TCP","bad",5247,0.758565852248084,0.000365653965075792
"2016-11-11 02:37:59","12.166.1.219","25.0.3.95",14101,25,0.00118362713165844,116475533,"TCP 12.166.1.219:14101->25.0.3.95:25","TCP","bad",5248,0.758710423594044,0.000365653965075792
"2016-11-11 02:37:59","12.166.1.219","25.0.3.95",14101,25,0.00118362713165844,116475533,"TCP 12.166.1.219:14101->25.0.3.95:25","TCP","bad",5249,0.758854994940003,0.00036565396193633
"2016-11-11 02:35:21","12.166.1.64","25.0.2.135",14194,25,0.00118362713165844,116475534,"TCP 12.166.1.64:14194->25.0.2.135:25","TCP","bad",5250,0.758999566285962,0.00036565396193633
"2016-11-11 02:35:21","12.166.1.64","25.0.2.135",14194,25,0.00118362713165844,116475534,"TCP 12.166.1.64:14194->25.0.2.135:25","TCP","bad",5251,0.759144137631921,0.000365653958796869
"2016-11-11 02:38:17","12.166.0.252","25.0.3.48",15679,25,0.00118362713165844,116475535,"TCP 12.166.0.252:15679->25.0.3.48:25","TCP","bad",5252,0.759288708977881,0.000365653958796869
"2016-11-11 02:38:17","12.166.0.252","25.0.3.48",15679,25,0.00118362713165844,116475535,"TCP 12.166.0.252:15679->25.0.3.48:25","TCP","bad",5253,0.75943328032384,0.000365653955657407
